Fecha;Concepto;Proveedor;Moneda;Monto;TC;Monto en USD;Origen;Forma;Destino;Tipo Comprobante;Comp. No.;Recibo;Estado del Pago;Vencimiento;Cheque No.;Fecha de Pago;Ref. Operaci¢n;ID Mes Registro;ID Registro;Proyecto;ID Mes Pago;Categor¡a;éltimo Registro: 3717;éltimo en Costos: 3626 (Obsoleto);;;;;;;
07/03/19;Costo por Transf. (Desp.);ITAU;UYU;62,09;32,68;1,90;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;219. NA - Vasos 400 Aluminio Hydac - UTE;;601;219;;1;;;;;;;;;
07/03/19;Pago Despacho Vasos 400;Enrique Amespil;UYU;-20.419,00;32,68;-624,91;PSS;No Aplica;IVA/IRAE;Cr‚dito;2476;N/A;;;;;219. NA - Vasos 400 Aluminio Hydac - UTE;;3396;219;;1;;;;;;;;;
08/03/19;Pago Alquiler Marzo;Inm. Marchesano;USD;600,00;1,00;600,00;PSS;Transf. PSS - Ita£ USD;Alquileres;Sin Comp.;N/A;N/A;;;;;;;602;;;;;;;;;;;;
08/03/19;Costo por Transf. (Alq.);ITAU;USD;1,90;1,00;1,90;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;603;;;;;;;;;;;;
09/03/19;Retiro para Caja PSS;PSS;UYU;5.000,00;32,68;153,02;PSS;D‚bito PSS - Ita£ UYU;Caja PSS - USD;Ticket;6679;N/A;;;;;;;604;;;;;;;;;;;;
09/03/19;Pago Estacionamiento Mensual;Arturo Wisznever;UYU;3.500,00;32,68;107,12;Caja;Efectivo;Gastos;Boleta;94896;N/A;;;;;;;605;;;;;;;;;;;;
11/03/19;Cambio USD a UYU;ITAU;USD;500,00;1,00;500,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;;606;;;0;;;;;;;;;
11/03/19;Pago Gastos Comunes Febrero;Edif. Barreiro y Ramos;UYU;7.593,00;32,96;230,41;PSS;Transf. PSS - Ita£ UYU;Gastos Comunes;Sin Comp.;N/A;N/A;;;;;;;607;;;;;;;;;;;;
11/03/19;Costo por Transf. (GC.);ITAU;UYU;62,82;32,96;1,91;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;608;;;;;;;;;;;;
11/03/19;Pago BPS Febrero 2019;BPS;UYU;3.727,00;32,96;113,09;PSS;D‚bito Aut. PSS - Ita£ UYU;Cargas Sociales;Cr‚dito;661016;110319;;;;;;;609;;;;;;;;;;;;
11/03/19;Pago Env¡o DAC - UTE Terra;Grupo Agencia S.A.;UYU;345,00;32,96;10,47;Caja;Efectivo;Gastos;Sin Comp.;N/A;N/A;;;;;219. NA - Vasos 400 Aluminio Hydac - UTE;;610;219;;1;;;;;;;;;
12/03/19;Pago DHL Vasos;DHL;UYU;1.830,00;33,09;55,31;PSS;Transf. PSS - Ita£ UYU;Costos;Cr‚dito;360514;120319;;;;;219. NA - Vasos 400 Aluminio Hydac - UTE;;611;219;;1;;;;;;;;;
12/03/19;Pasajes Chile Juan y Pablo;BN Tours S.A.;USD;790,00;1,00;790,00;PSS;Transf. PSS - Ita£ USD;Costos;Cr‚dito;31102;130319;;;;;9009. LP P52272 - Sum. Transformadores Clase 170kV;;612;9009;;1;;;;;;;;;
13/03/19;Retiro de Efectivo Banco;PSS;USD;1.000,00;1,00;1.000,00;PSS;D‚bito PSS - Ita£ USD;Caja PSS - USD;Ticket;1623104;N/A;;;;;;;613;;;;;;;;;;;;
13/03/19;Costo Retiro por Caja;ITAU;USD;2,00;1,00;2,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;614;;;;;;;;;;;;
13/03/19;Gastos Juan Chile;PSS;USD;1.000,00;1,00;1.000,00;Caja;Efectivo;Gastos;Sin Comp.;N/A;N/A;;;;;9009. LP P52272 - Sum. Transformadores Clase 170kV;;615;9009;;1;;;;;;;;;
13/03/19;Pago Almuerzo c. Chint;Arecenter S.A.;UYU;1.353,00;33,09;40,89;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;1419;N/A;;;;;;;616;;;;;;;;;;;;
14/03/19;Compra Sellos de Goma;Gillardo Ltda.;UYU;300,00;33,11;9,06;Caja;Efectivo;Gastos;Boleta;84891;N/A;;;;;;;617;;;;;;;;;;;;
14/03/19;Pago Arduino FPGA;Arduino LLC;USD;1.449,00;1,00;1.449,00;PSS;Transf. PSS - Ita£ USD;Costos;Boleta;105;N/A;;;;;224. NA - FPGA Arduino - UTEC;;618;224;;1;;;;;;;;;
14/03/19;Costo por Transf. (Arduino.);ITAU;USD;60,00;1,00;60,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;224. NA - FPGA Arduino - UTEC;;619;224;;1;;;;;;;;;
14/03/19;Pago Kit de Satelite;Electronic Cats SAPI de CV;USD;1.216,00;1,00;1.216,00;PSS;Transf. PSS - Ita£ USD;Costos;Boleta;642;N/A;;;;;215. NA - Kit de Sat‚lite - UTEC;;620;215;;1;;;;;;;;;
14/03/19;Costo por Transf. (Kit Sat.);ITAU;USD;60,00;1,00;60,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;215. NA - Kit de Sat‚lite - UTEC;;621;215;;1;;;;;;;;;
14/03/19;Retiro para Caja PSS;PSS;UYU;1.500,00;33,11;45,31;PSS;D‚bito PSS - Ita£ UYU;Caja PSS - USD;Sin Comp.;N/A;N/A;;;;;;;622;;;;;;;;;;;;
14/03/19;Gastos Chile;PSS;UYU;3.000,00;33,11;90,62;Caja;Efectivo;Gastos;Sin Comp.;N/A;N/A;;;;;9009. LP P52272 - Sum. Transformadores Clase 170kV;;623;9009;;1;;;;;;;;;
15/03/19;Debito Banking Card;ITAU;UYU;978,00;33,41;29,28;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;624;;;;;;;;;;;;
19/03/19;Tarjetas Personales;Imprenta Omega/Mabinor S.A.;UYU;2.068,00;33,47;61,80;PSS;Cheque PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;87645;;;;625;;;;;;;;;;;;
20/03/19;Cambio USD a UYU;ITAU;USD;500,00;1,00;500,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;;626;;;0;;;;;;;;;
21/03/19;Retiro de Efectivo Banco;PSS;USD;1.350,00;1,00;1.350,00;PSS;D‚bito PSS - Ita£ USD;Caja PSS - USD;Ticket;1627228;N/A;;;;;;;627;;;;;;;;;;;;
21/03/19;Costo Retiro por Caja;ITAU;USD;2,00;1,00;2,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;628;;;;;;;;;;;;
21/03/19;Prestamo a Pablo Garcia;PSS;USD;1.000,00;1,00;1.000,00;Caja;Efectivo;Pr‚stamos Otorgados;Sin Comp.;N/A;N/A;;;;;;;629;;;2;;;;;;;;;
21/03/19;Devoluci¢n P.Garc¡a Gastos Chile;PSS;USD;350,00;1,00;350,00;Caja;Efectivo;Gastos;Sin Comp.;N/A;N/A;;;;;9009. LP P52272 - Sum. Transformadores Clase 170kV;;630;9009;;1;;;;;;;;;
22/03/19;Pago Seda Hydraulics Hydac;Seda Hydraulic UG;EUR;1.064,00;0,88;1.210,33;PSS;Transf. PSS - Ita£ USD;Costos;Boleta;1006;N/A;;;;;252. NA - Elementos Filtrantes Hydac 3um - UTE;;631;252;;1;;;;;;;;;
22/03/19;Costo por Transf. (Seda);ITAU;USD;60,00;1,00;60,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;252. NA - Elementos Filtrantes Hydac 3um - UTE;;632;252;;1;;;;;;;;;
22/03/19;Pago Almuerzo c. Chint;Trafil S.A.;UYU;1.680,00;33,36;50,37;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;77015;N/A;;;;;9009. LP P52272 - Sum. Transformadores Clase 170kV;;633;9009;;1;;;;;;;;;
23/03/19;Pago Cena c. Chint;Aetatis S.A.;UYU;4.480,00;33,24;134,80;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;35465;N/A;;;;;9009. LP P52272 - Sum. Transformadores Clase 170kV;;634;9009;;1;;;;;;;;;
25/03/19;Pago ANTEL Mar.19;ANTEL;UYU;3.337,00;33,39;99,96;Javier;Transf. Ita£ Javier;Serv. Publicos;Cr‚dito;6593508;24900692;;;;;;;635;;;;;;;;;;;;
26/03/19;Pago Seda Hydraulics Rexroth;Seda Hydraulic UG;EUR;5.591,72;0,88;6.326,19;PSS;Transf. PSS - Ita£ USD;Costos;Boleta;1010;N/A;;;;;245. CD W91955 - Filtros Rexroth - UTE;;636;245;;1;;;;;;;;;
26/03/19;Costo por Transf. (Seda);ITAU;USD;60,00;1,00;60,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;245. CD W91955 - Filtros Rexroth - UTE;;637;245;;1;;;;;;;;;
28/03/19;Retiro para Caja PSS;PSS;UYU;3.000,00;33,46;89,67;PSS;D‚bito PSS - Ita£ UYU;Caja PSS - USD;Sin Comp.;N/A;N/A;;;;;;;638;;;;;;;;;;;;
28/03/19;Pago Almuerzo c. Chint;Cervecer¡a Matriz - Badepal SA;UYU;1.240,00;33,46;37,06;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;53180;N/A;;;;;9009. LP P52272 - Sum. Transformadores Clase 170kV;;639;9009;;1;;;;;;;;;
28/03/19;Pago UPS Docs;UPS - Siebel S.A.;UYU;1.000,00;33,46;29,89;PSS;D‚bito PSS - Ita£ UYU;Costos;Boleta;14080;N/A;;;;;215. NA - Kit de Sat‚lite - UTEC;;640;215;;1;;;;;;;;;
29/03/19;Compra Kinko;Bowerey SA;UYU;611,00;33,82;18,07;Caja;Efectivo;Gastos;Boleta;2333580;N/A;;;;;;;641;;;;;;;;;;;;
05/04/19;Compra Almuerzo;Cervecer¡a Matriz - Badepal SA;UYU;1.167,00;33,73;34,60;PSS;D‚bito PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;;;642;;;;;;;;;;;;
09/04/19;Compra Illy;Vanacity S.A.;USD;198,00;1,00;198,00;PSS;Transf. PSS - Ita£ USD;Costos;Cr‚dito;20785;65931;;;;;;;643;;;;;;;;;;;;
09/04/19;Cambio USD a UYU;ITAU;USD;750,00;1,00;750,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;;644;;;0;;;;;;;;;
10/04/19;Pago Gastos Comunes Marzo;Edif. Barreiro y Ramos;UYU;10.349,00;33,81;306,14;PSS;Transf. PSS - Ita£ UYU;Gastos Comunes;Sin Comp.;N/A;N/A;;;;;;;645;;;;;;;;;;;;
10/04/19;Costo por Transf. (GC.);ITAU;UYU;64,48;33,81;1,91;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;646;;;;;;;;;;;;
10/04/19;Pago Alquiler Abril;Inm. Marchesano;USD;600,00;1,00;600,00;PSS;Transf. PSS - Ita£ USD;Alquileres;Sin Comp.;N/A;N/A;;;;;;;647;;;;;;;;;;;;
10/04/19;Costo por Transf. (Alq.);ITAU;USD;1,90;1,00;1,90;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;648;;;;;;;;;;;;
10/04/19;Honorarios Estudio Berrutti - Mar 2019;Cr. Berrutti;UYU;5.565,00;33,81;164,62;PSS;Transf. PSS - Ita£ UYU;Honorarios Prof.;Boleta;3413;N/A;;;;;;;649;;;;;;;;;;;;
10/04/19;Pago DHL Vasos;DHL;UYU;10.730,00;33,81;317,41;PSS;Transf. PSS - Ita£ UYU;Costos;Cr‚dito;360667;90419;;;;;219. NA - Vasos 400 Aluminio Hydac - UTE;;650;219;;1;;;;;;;;;
10/04/19;Pago BPS Marzo 2019;BPS;UYU;3.727,00;33,81;110,25;PSS;D‚bito Aut. PSS - Ita£ UYU;Cargas Sociales;Cr‚dito;214442;110319;;;;;;;651;;;;;;;;;;;;
10/04/19;Cambio USD a UYU;ITAU;USD;400,00;1,00;400,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;;652;;;0;;;;;;;;;
10/04/19;Pago UTE Mar19;UTE;UYU;1.543,00;33,81;45,64;PSS;D‚bito Aut. PSS - Ita£ UYU;Serv. Publicos;Cr‚dito;18909120;100419;;;;;;;653;;;;;;;;;;;;
10/04/19;Retiro para Caja PSS;PSS;USD;200,00;1,00;200,00;PSS;D‚bito PSS - Ita£ UYU;Caja PSS - USD;Ticket;164291;N/A;;;;;;;654;;;;;;;;;;;;
11/04/19;Retiro para Caja PSS;PSS;UYU;5.000,00;33,97;147,21;PSS;D‚bito PSS - Ita£ UYU;Caja PSS - UYU;Ticket;1006;N/A;;;;;;;655;;;;;;;;;;;;
11/04/19;Pago Estacionamiento Mensual;Arturo Wisznever;UYU;3.700,00;33,97;108,94;Caja;Efectivo;Gastos;Boleta;97754;N/A;;;;;;;656;;;;;;;;;;;;
11/04/19;Pago Ignacio Flete;Varios;USD;200,00;1,00;200,00;Caja;Efectivo;Costos;Sin Comp.;N/A;N/A;;;;;224. NA - FPGA Arduino - UTEC;;657;224;;1;;;;;;;;;
15/04/19;Debito Banking Card;ITAU;UYU;978,00;34,14;28,65;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;658;;;;;;;;;;;;
22/04/19;Pago Env¡o DAC - ITRSO;Grupo Agencia S.A.;UYU;200,00;34,27;5,84;Caja;Efectivo;Gastos;Sin Comp.;N/A;N/A;;;;;224. NA - FPGA Arduino - UTEC;;659;224;;1;;;;;;;;;
25/04/19;Compra Toners;German Pacheco;UYU;3.600,00;34,52;104,30;PSS;Cheque PSS - Ita£ UYU;Gastos;Boleta;97754;N/A;;;87646;;;;660;;;;;;;;;;;;
25/04/19;Cambio USD a UYU;ITAU;USD;800,00;1,00;800,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;;661;;;0;;;;;;;;;
26/04/19;Compra Comb.;ANCAP - Arandu SRL;UYU;1.870,00;34,51;54,20;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;322001;N/A;;;;;;;662;;;;;;;;;;;;
26/04/19;Almuerzo SAM;La Corte - IROSIL SA;UYU;2.521,00;34,51;73,06;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;16403;N/A;;;;;;;663;;;;;;;;;;;;
28/04/19;Compra Plantas;Divino S.A.;UYU;1.996,00;34,51;57,85;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;1038687;N/A;;;;;;;664;;;;;;;;;;;;
29/04/19;Compra Kinko;Bowerey SA;UYU;221,00;34,66;6,38;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;2003360;N/A;;;;;;;665;;;;;;;;;;;;
29/04/19;Almuerzo Gordon;La Corte - IROSIL SA;UYU;1.863,00;34,66;53,76;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;16414;N/A;;;;;;;666;;;;;;;;;;;;
30/04/19;Pago ANTEL abr.19;ANTEL;UYU;2.727,00;34,62;78,78;PSS;Transf. PSS - Ita£ UYU;Serv. Publicos;Cr‚dito;8814902;300419;;;;;;;667;;;;;;;;;;;;
30/04/19;Retiro para Caja PSS;PSS;UYU;2.000,00;34,62;57,78;PSS;D‚bito PSS - Ita£ UYU;Caja PSS - UYU;Sin Comp.;N/A;N/A;;;;;;;668;;;;;;;;;;;;
30/04/19;Gastos Gordon;Varios;UYU;2.150,00;34,62;62,11;Caja;Efectivo;Gastos;Sin Comp.;N/A;N/A;;;;;;;669;;;;;;;;;;;;
30/04/19;Cena Uruguay Natural;Uruguay Natural;UYU;5.423,00;34,62;156,67;PSS;D‚bito PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;9009. LP P52272 - Sum. Transformadores Clase 170kV;;670;9009;;1;;;;;;;;;
03/05/19;Pago Saldo Pend. Pluscargo;Pluscargo SRL;USD;30,80;1,00;30,80;PSS;Cheque PSS - Ita£ USD;Gastos;Sin Comp.;N/A;N/A;;;82231;;;;671;;;;;;;;;;;;
06/05/19;Pago ACC env¡o Resina;Agencia Cuareim SRL;UYU;6.832,00;35,11;194,62;PSS;Cheque PSS - Ita£ UYU;Costos;Boleta;38174;N/A;;;87647;;144. CD W91296 Suministro de Resina - UTE;;672;144;;1;;;;;;;;;
06/05/19;Pago Leda Mark VI;Leda Greenpower Ltd.;USD;4.320,00;1,00;4.320,00;PSS;Transf. PSS - Ita£ USD;Mercader¡a;Boleta;2019053;N/A;;;;;148. LA Y51664 - Adquisicion de repuestos Mark VI - UTE;;673;148;;1;;;;;;;;;
06/05/19;Costo por Transf. (Leda);ITAU;USD;60,00;1,00;60,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;148. LA Y51664 - Adquisicion de repuestos Mark VI - UTE;;674;148;;1;;;;;;;;;
08/05/19;Prestamo a Pablo Garcia;PSS;USD;2.000,00;1,00;2.000,00;PSS;Transf. PSS - Ita£ USD;Pr‚stamos Otorgados;Sin Comp.;N/A;N/A;;;;;;;675;;;2;;;;;;;;;
10/05/19;Cambio USD a UYU;ITAU;USD;1.000,00;1,00;1.000,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;;676;;;0;;;;;;;;;
10/05/19;Honorarios Estudio Berrutti Abril 2019;Cr. Berrutti;UYU;5.565,00;35,07;158,71;PSS;Transf. PSS - Ita£ UYU;Honorarios Prof.;Boleta;3438;N/A;;;;;;;677;;;;;;;;;;;;
10/05/19;Pago BPS Abril 2019;BPS;UYU;3.897,00;35,07;111,14;PSS;D‚bito Aut. PSS - Ita£ UYU;Cargas Sociales;Cr‚dito;40272;110319;;;;;;;678;;;;;;;;;;;;
13/05/19;Pago Alquiler Mayo 2019;Inm. Marchesano;USD;600,00;1,00;600,00;PSS;Transf. PSS - Ita£ USD;Alquileres;Sin Comp.;N/A;N/A;;;;;;;679;;;;;;;;;;;;
13/05/19;Costo por Transf. (Alq.);ITAU;USD;1,90;1,00;1,90;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;680;;;;;;;;;;;;
13/05/19;Pago Gastos Comunes Abril;Edif. Barreiro y Ramos;UYU;10.349,00;35,09;294,97;PSS;Transf. PSS - Ita£ UYU;Gastos Comunes;Sin Comp.;N/A;N/A;;;;;;;681;;;;;;;;;;;;
13/05/19;Costo por Transf. (GC.);ITAU;UYU;66,77;35,09;1,90;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;682;;;;;;;;;;;;
15/05/19;Debito Banking Card;ITAU;UYU;978,00;35,25;27,75;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;683;;;;;;;;;;;;
15/05/19;Compra Numerador;Gillardo Ltda.;UYU;1.513,00;35,25;42,93;PSS;Cheque PSS - Ita£ UYU;Gastos;Boleta;188;N/A;;;87648;;;;684;;;;;;;;;;;;
16/05/19;Retiro para Caja PSS;PSS;UYU;7.000,00;35,22;198,78;PSS;D‚bito PSS - Ita£ UYU;Caja PSS - UYU;Sin Comp.;N/A;N/A;;;;;;;685;;;;;;;;;;;;
16/05/19;Almuerzo Frank;Cervecer¡a Matriz - Badepal SA;UYU;1.464,00;35,22;41,57;PSS;D‚bito PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;9009. LP P52272 - Sum. Transformadores Clase 170kV;;686;9009;;1;;;;;;;;;
16/05/19;Pago Estacionamiento ;Arturo Wisznever;UYU;3.700,00;35,22;105,07;Caja;Efectivo;Gastos;Boleta;97754;N/A;;;;;;;687;;;;;;;;;;;;
16/05/19;Fotocopias Oferta;Horacio Fava SRL;UYU;2.671,80;35,22;75,87;Caja;Efectivo;Gastos;Boleta;130507;N/A;;;;;9013. LA Y52337 - Sum. Transf. de Pot. Monof sicos - UTE;;688;9013;;1;;;;;;;;;
16/05/19;Compra Mosca;Mosca Hnos SA;UYU;1.561,00;35,22;44,33;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;495990;N/A;;;;;;;689;;;;;;;;;;;;
17/05/19;Pago UTE Abr19;UTE;UYU;1.281,00;35,25;36,35;PSS;D‚bito Aut. PSS - Ita£ UYU;Serv. Publicos;Cr‚dito;84616;1474116;;;;;;;690;;;;;;;;;;;;
17/05/19;Costo por Recepcion de Giro;ITAU;USD;10,00;1,00;10,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;691;;;;;;;;;;;;
20/05/19;Compra Kinko;Bowerey SA;UYU;288,00;35,21;8,18;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;3834;N/A;;;;;;;692;;;;;;;;;;;;
21/05/19;Cambio USD a UYU;ITAU;USD;750,00;1,00;750,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;;693;;;0;;;;;;;;;
21/05/19;Pago Despacho Muestras Medidores;Enrique Amespil;UYU;24.241,00;35,28;687,20;PSS;Cheque PSS - Ita£ UYU;Despachos;Cr‚dito;2490;2670;;;87649;;261. LP 19413 - Sum. de 140k Medidores de 13mm - OSE;;694;261;;1;;;;;;;;;
22/05/19;Compra Kinko;Bowerey SA;UYU;287,00;35,29;8,13;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;;N/A;;;;;;;695;;;;;;;;;;;;
23/05/19;Retiro para Caja PSS;PSS;USD;100,00;1,00;100,00;PSS;D‚bito PSS - Ita£ UYU;Caja PSS - UYU;Sin Comp.;N/A;N/A;;;;;;;696;;;;;;;;;;;;
23/05/19;Pago Flete Nacho;Varios;USD;100,00;1,00;100,00;Caja;Efectivo;Gastos;Sin Comp.;N/A;N/A;;;;;;;697;;;;;;;;;;;;
27/05/19;Prestamo a Pablo Garcia;PSS;USD;1.000,00;1,00;1.000,00;PSS;Transf. PSS - Ita£ USD;Pr‚stamos Otorgados;Sin Comp.;N/A;N/A;;;;;;;698;;;2;;;;;;;;;
27/05/19;Cambio USD a UYU;ITAU;USD;900,00;1,00;900,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;;699;;;0;;;;;;;;;
28/05/19;Pago Poliza Mapfre ;Mapfre Uruguay Seguros SA;UYU;21.735,08;35,23;617,04;PSS;Transf. PSS - Ita£ UYU;Costos;Sin Comp.;N/A;N/A;;;;;261. LP 19413 - Sum. de 140k Medidores de 13mm - OSE;;700;261;;1;;;;;;;;;
28/05/19;Costo por Transf. (Mpfre);ITAU;UYU;66,66;35,23;1,89;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;701;;;;;;;;;;;;
28/05/19;Pago BSE;BSE;UYU;1.335,00;35,23;37,90;PSS;Transf. PSS - Ita£ UYU;Gastos;Cr‚dito;5588691;280519;;;;;;;702;;;;;;;;;;;;
28/05/19;Retiro para Caja PSS;PSS;UYU;2.000,00;35,23;56,78;PSS;D‚bito PSS - Ita£ UYU;Caja PSS - UYU;Sin Comp.;N/A;N/A;;;;;;;703;;;;;;;;;;;;
28/05/19;Almuerzo Pablo;Cervecer¡a Matriz - Badepal SA;UYU;1.496,00;35,23;42,47;PSS;D‚bito PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;9009. LP P52272 - Sum. Transformadores Clase 170kV;;704;9009;;1;;;;;;;;;
29/05/19;Almuerzo Frank-Pablo;Cervecer¡a Matriz - Badepal SA;UYU;1.846,00;35,13;52,56;Caja;Efectivo;Gastos;Boleta;60195;N/A;;;;;9009. LP P52272 - Sum. Transformadores Clase 170kV;;705;9009;;1;;;;;;;;;
30/05/19;Pago ANTEL abr.19;ANTEL;UYU;3.971,00;35,14;113,02;PSS;D‚bito Aut. PSS - Ita£ UYU;Serv. Publicos;Cr‚dito;8922774;300519;;;;;;;706;;;;;;;;;;;;
30/05/19;Compra Kinko;Bowerey SA;UYU;748,00;35,14;21,29;Caja;Efectivo;Gastos;Sin Comp.;N/A;N/A;;;;;;;707;;;;;;;;;;;;
31/05/19;Compra Sellos de Goma;Gillardo Ltda.;UYU;320,00;35,21;9,09;Caja;Efectivo;Gastos;Boleta;85714;N/A;;;;;;;708;;;;;;;;;;;;
03/06/19;Compra Mosca;Mosca Hnos SA;UYU;1.718,00;35,26;48,73;PSS;D‚bito PSS - Ita£ UYU;Gastos;Boleta;496121;N/A;;;;;;;709;;;;;;;;;;;;
03/06/19;Cambio USD a UYU;ITAU;USD;1.500,00;1,00;1.500,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;;710;;;0;;;;;;;;;
03/06/19;Pago Despacho Filtros Rexroth;Enrique Amespil;UYU;113.145,00;35,26;3.209,33;PSS;Transf. PSS - Ita£ UYU;Despachos;Cr‚dito;2498;2678;;;;;245. CD W91955 - Filtros Rexroth - UTE;;711;245;;1;;;;;;;;;
03/06/19;Costo por Transf. (Desp);ITAU;UYU;66,97;35,26;1,90;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;245. CD W91955 - Filtros Rexroth - UTE;;712;245;;1;;;;;;;;;
03/06/19;Pago Despacho Filtros Rexroth;Enrique Amespil;UYU;-91.010,00;35,26;-2.581,48;PSS;No Aplica;IVA/IRAE;Cr‚dito;2498;N/A;;;;;245. CD W91955 - Filtros Rexroth - UTE;;3397;245;;1;;;;;;;;;
05/06/19;Cambio USD a UYU;ITAU;USD;1.000,00;1,00;1.000,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;;713;;;0;;;;;;;;;
05/06/19;Pago Abogada Impugnac.;Dra. Ma. Jos‚ Echevarria;UYU;7.320,00;35,21;207,93;PSS;Transf. PSS - Ita£ UYU;Honorarios Prof.;Sin Comp.;N/A;N/A;;;;;177. LA 1500159400 - Herrmientas - ANCAP;;714;177;;1;;;;;;;;;
05/06/19;Costo por Transf. (Abog);ITAU;UYU;66,60;35,21;1,89;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;177. LA 1500159400 - Herrmientas - ANCAP;;715;177;;1;;;;;;;;;
05/06/19;Pago Esc. Galbarini - SSE;Esc. Bel‚n Galbarini;UYU;8.018,00;35,21;227,75;PSS;Transf. PSS - Ita£ UYU;Honorarios Prof.;Cr‚dito;56;50619;;;;;9013. LA Y52337 - Sum. Transf. de Pot. Monof sicos - UTE;;716;9013;;1;;;;;;;;;
05/06/19;Pago Esc. Galbarini - SSE TRADUCCION;Cira Mar¡a Fontoura;UYU;2.684,00;35,21;76,24;PSS;Transf. PSS - Ita£ UYU;Honorarios Prof.;Boleta;101;50619;;;;;9013. LA Y52337 - Sum. Transf. de Pot. Monof sicos - UTE;;717;9013;;1;;;;;;;;;
